REQ_ID,PRIORITY,GATE,ORIGIN,SOURCE_FAMILY,SOURCE_DOCUMENT,SOURCE_PATH,SOURCE_SECTION,SOURCE_HASH,CURRENT_REPOSITORY_HEAD,APPLICATION_RC_SOURCE_SHA,TARGET_SERVICE,API_ENDPOINT_OR_FAMILY,DB_TABLES,UI_ROUTE,TEST_GATE,CURRENT_STATUS,CODE_PATH,TEST_PATH,RUNTIME_EVIDENCE,BLOCKER,NEXT_ACTION,LEGACY_305_MAPPING
NOTI-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.7 알림,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,notifications,scheduler,mobile","/api/v1/notifications/*,scheduled events","notifications,notification_deliveries,user_devices",apps/mobile/app/notifications/*,PHASE_VALIDATION_NOTI,PARTIAL,services/api/src/routes/notifications.routes.ts; services/notifications; services/scheduler,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
NOTI-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.7 알림,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,notifications,scheduler,mobile","/api/v1/notifications/*,scheduled events","notifications,notification_deliveries,user_devices",apps/mobile/app/notifications/*,PHASE_VALIDATION_NOTI,PARTIAL,services/api/src/routes/notifications.routes.ts; services/notifications; services/scheduler,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
NOTI-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.7 알림,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,notifications,scheduler,mobile","/api/v1/notifications/*,scheduled events","notifications,notification_deliveries,user_devices",apps/mobile/app/notifications/*,PHASE_VALIDATION_NOTI,PARTIAL,services/api/src/routes/notifications.routes.ts; services/notifications; services/scheduler,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
NOTI-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.7 알림,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,notifications,scheduler,mobile","/api/v1/notifications/*,scheduled events","notifications,notification_deliveries,user_devices",apps/mobile/app/notifications/*,PHASE_VALIDATION_NOTI,PARTIAL,services/api/src/routes/notifications.routes.ts; services/notifications; services/scheduler,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
NOTI-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.7 알림,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,notifications,scheduler,mobile","/api/v1/notifications/*,scheduled events","notifications,notification_deliveries,user_devices",apps/mobile/app/notifications/*,PHASE_VALIDATION_NOTI,PARTIAL,services/api/src/routes/notifications.routes.ts; services/notifications; services/scheduler,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,16
LV-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
LV-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.8 LV UP,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/growth/*,"growth_tasks,growth_task_completions,user_growth_stats,growth_content_items,user_level_content_progress",apps/mobile/app/(tabs)/level/index.tsx,PHASE_VALIDATION_LV,PARTIAL,services/api/src/routes/growth.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-004,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-011,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
COM-012,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.9 커뮤니티,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin",/api/v1/community/*,"community_posts,community_comments,community_reactions,community_reports,attachments",apps/mobile/app/(tabs)/community/index.tsx,PHASE_VALIDATION_COM,PARTIAL,services/api/src/routes/community.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
WRITE-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
WRITE-002,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
WRITE-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.10 글쓰기,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,uploads","/api/v1/community/posts,/api/v1/uploads/*","community_posts,attachments",apps/mobile/app/community/write.tsx,PHASE_VALIDATION_WRITE,PARTIAL,apps/mobile/app/community/write.tsx; services/api/src/routes/uploads.routes.ts,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
