SOURCE_ID,SOURCE_FAMILY,FILE_NAME,PATH,VERSION,SHA256,AUTHORITY_RANK,STATUS,NOTES
SRC-092,CODEX_DOCS,151_ITERATION_142_PHYSICAL_PHONE_PROOF_APK_SHA_GUARD.md,docs/codex/100-completion/151_ITERATION_142_PHYSICAL_PHONE_PROOF_APK_SHA_GUARD.md,repo-current,9383A30FDD0B765AF2F08D2E250BB21F493E485B031625647C95E874F4D3D35E,3,PRESENT,Repository source registry entry
SRC-093,CODEX_DOCS,152_ITERATION_143_STITCH_UI_ARM64_APK.md,docs/codex/100-completion/152_ITERATION_143_STITCH_UI_ARM64_APK.md,repo-current,B2609CE7EC90DC72A2A6FEDF45ACC7913F04CB4EF661D2411BCB320CB9A6FE9D,3,PRESENT,Repository source registry entry
SRC-094,CODEX_DOCS,153_ITERATION_146_DRAFT_PR_HANDOFF.md,docs/codex/100-completion/153_ITERATION_146_DRAFT_PR_HANDOFF.md,repo-current,591508374C994C58686243E913D5E2655F99A4BA8EAC65A62E96834CE1724BCF,3,PRESENT,Repository source registry entry
SRC-095,CODEX_DOCS,154_ITERATION_147_PHYSICAL_PHONE_QA_RUNNER.md,docs/codex/100-completion/154_ITERATION_147_PHYSICAL_PHONE_QA_RUNNER.md,repo-current,2A9619D8FDC23ACB9DBAF23D57DE9C012FB9D5087D20862780F6F59E7EF8C155,3,PRESENT,Repository source registry entry
SRC-096,CODEX_DOCS,155_ITERATION_148_PHYSICAL_PHONE_PACKAGE_VERIFICATION.md,docs/codex/100-completion/155_ITERATION_148_PHYSICAL_PHONE_PACKAGE_VERIFICATION.md,repo-current,92BE7E15FFB26992FC7B0425663B74F6E012AEB0484C5E27C7542E37268AE3F6,3,PRESENT,Repository source registry entry
SRC-097,CODEX_DOCS,156_ITERATION_149_READINESS_PACKAGE_PROOF_GATE.md,docs/codex/100-completion/156_ITERATION_149_READINESS_PACKAGE_PROOF_GATE.md,repo-current,37CAD0B94B59BB6F141D7075C0BFA6ACC01BEC72757369D45001E9288BA68FCE,3,PRESENT,Repository source registry entry
SRC-098,CODEX_DOCS,157_ITERATION_150_PHYSICAL_PHONE_HANDOFF_PACKAGE_PROOF.md,docs/codex/100-completion/157_ITERATION_150_PHYSICAL_PHONE_HANDOFF_PACKAGE_PROOF.md,repo-current,A70286C15B1F7627CA7319F5A9067F69716CB2ACB2FE216B4C2AEC55D1754CBC,3,PRESENT,Repository source registry entry
SRC-099,CODEX_DOCS,158_ITERATION_151_FINAL_REPORT_HEAD_SYNC.md,docs/codex/100-completion/158_ITERATION_151_FINAL_REPORT_HEAD_SYNC.md,repo-current,4219453B246D10166DA6BA5010E32D1D06233C30A9C37906D1B1CC2A1B4FB67F,3,PRESENT,Repository source registry entry
SRC-100,CODEX_DOCS,159_ITERATION_152_STITCH_ZIP_REFERENCE_REFRESH.md,docs/codex/100-completion/159_ITERATION_152_STITCH_ZIP_REFERENCE_REFRESH.md,repo-current,36815B3A3FD7EA6EDF140101AAE9392B585D228CD3CE3ED667E0BE992E3E8931,3,PRESENT,Repository source registry entry
SRC-101,CODEX_DOCS,15_ITERATION_005_STATUS.md,docs/codex/100-completion/15_ITERATION_005_STATUS.md,repo-current,EACBF1203DC64A9E1BB67DC6AEEAFFB6D00A7DF51D7BA0EFE421FEEDE64B7178,3,PRESENT,Repository source registry entry
SRC-102,CODEX_DOCS,160_ITERATION_153_PHYSICAL_PHONE_HANDOFF_SOURCE_SYNC.md,docs/codex/100-completion/160_ITERATION_153_PHYSICAL_PHONE_HANDOFF_SOURCE_SYNC.md,repo-current,6AE176C97ED9E76B8382AE94BEB466C2ADA09382B99A3932863F2829419F0524,3,PRESENT,Repository source registry entry
SRC-103,CODEX_DOCS,16_ITERATION_006_STATUS.md,docs/codex/100-completion/16_ITERATION_006_STATUS.md,repo-current,134279E134B3274AD06D0B41A3978D468B37A129C7E35917AD9372DF65E5A179,3,PRESENT,Repository source registry entry
SRC-104,CODEX_DOCS,17_ITERATION_007_STATUS.md,docs/codex/100-completion/17_ITERATION_007_STATUS.md,repo-current,F13D03F25464BB318CD4820B9A0E5301C752D88BD1898B70D95FD2F05BD1E6DA,3,PRESENT,Repository source registry entry
SRC-105,CODEX_DOCS,18_ITERATION_008_STATUS.md,docs/codex/100-completion/18_ITERATION_008_STATUS.md,repo-current,67D94F9ACC95418DDE57FDBB1C2EF40766D0C232C014E579AB12EB582642C0D8,3,PRESENT,Repository source registry entry
SRC-106,CODEX_DOCS,19_ITERATION_009_STATUS.md,docs/codex/100-completion/19_ITERATION_009_STATUS.md,repo-current,7FB50FE08F654B7A35FFC51117AFE326091CBE8084EF86ADC46FCA58BDA6CE82,3,PRESENT,Repository source registry entry
SRC-107,CODEX_DOCS,20_ITERATION_010_STATUS.md,docs/codex/100-completion/20_ITERATION_010_STATUS.md,repo-current,55D43AD13F177D985E0B20E8F6FC0A6EEEDB8340FF69F04673318CDEA18F0AB4,3,PRESENT,Repository source registry entry
SRC-108,CODEX_DOCS,21_ITERATION_011_STATUS.md,docs/codex/100-completion/21_ITERATION_011_STATUS.md,repo-current,3F8DA72F4F302991F118F7854E5C36C07E4DBFD9AA1B7FFE3DA03105E7EC8C1D,3,PRESENT,Repository source registry entry
SRC-109,CODEX_DOCS,22_ITERATION_012_STATUS.md,docs/codex/100-completion/22_ITERATION_012_STATUS.md,repo-current,E5EE0F35371600754A63294B5DF40E827696DDC4FC8C0F7E92290E2B093A3D44,3,PRESENT,Repository source registry entry
SRC-110,CODEX_DOCS,23_ITERATION_013_STATUS.md,docs/codex/100-completion/23_ITERATION_013_STATUS.md,repo-current,378D6A58AA62CE484E314FD7B6A242518732AC723228D8BC3DBB5976156E11B9,3,PRESENT,Repository source registry entry
SRC-111,CODEX_DOCS,24_ITERATION_014_STATUS.md,docs/codex/100-completion/24_ITERATION_014_STATUS.md,repo-current,B56417FA0C0593DF40B5C4FC281DC743D7ADC2CF9A76D5526446414036D4EB1C,3,PRESENT,Repository source registry entry
SRC-112,CODEX_DOCS,25_ITERATION_015_STATUS.md,docs/codex/100-completion/25_ITERATION_015_STATUS.md,repo-current,4B82CF81E2AF5C28BAF76495D1C56E65F7AB03698C03CCE2BD65E166C5BF6C22,3,PRESENT,Repository source registry entry
SRC-113,CODEX_DOCS,26_ITERATION_016_STATUS.md,docs/codex/100-completion/26_ITERATION_016_STATUS.md,repo-current,EF4895E1C087EC679C3AEBD4F0104B0F9E91149697397FE2764D3E6F13234332,3,PRESENT,Repository source registry entry
SRC-114,CODEX_DOCS,27_ITERATION_017_STATUS.md,docs/codex/100-completion/27_ITERATION_017_STATUS.md,repo-current,152BF4FCFC4D2500BD0A6EC5FEEC1E2447DE407A87C4EFD750CF58D3C754C27E,3,PRESENT,Repository source registry entry
SRC-115,CODEX_DOCS,28_ITERATION_018_STATUS.md,docs/codex/100-completion/28_ITERATION_018_STATUS.md,repo-current,7BA074DF6C7BE1996B14A1ED211504A98A844FFC5AEB6FDEDEAB41093EAC25F3,3,PRESENT,Repository source registry entry
SRC-116,CODEX_DOCS,29_ITERATION_019_STATUS.md,docs/codex/100-completion/29_ITERATION_019_STATUS.md,repo-current,C33953E8F8F26538FC3B4A74E3A8064406DB7751EE2F9EDECDEBFA003BA986AA,3,PRESENT,Repository source registry entry
SRC-117,CODEX_DOCS,30_ITERATION_020_STATUS.md,docs/codex/100-completion/30_ITERATION_020_STATUS.md,repo-current,4F393B13341886AFF4343E6781CA10D90A5E21CF52B93B8CD6F4E0900CB3BE53,3,PRESENT,Repository source registry entry
SRC-118,CODEX_DOCS,31_ITERATION_021_STATUS.md,docs/codex/100-completion/31_ITERATION_021_STATUS.md,repo-current,F0C7C23A0AAACD0BC443D53FE183631B70CEDB901B1173F1B3CD4960158E239C,3,PRESENT,Repository source registry entry
SRC-119,CODEX_DOCS,32_ITERATION_022_STATUS.md,docs/codex/100-completion/32_ITERATION_022_STATUS.md,repo-current,93E41D2A071033F9125C414130E002A64F9E34BC67166AEF4AA105417E61487B,3,PRESENT,Repository source registry entry
SRC-120,CODEX_DOCS,33_ITERATION_023_STATUS.md,docs/codex/100-completion/33_ITERATION_023_STATUS.md,repo-current,EF41D5CC4B42E46C0339ECC0EF5B63B605726F785CDA7D0F0671DB60C0EA3F9B,3,PRESENT,Repository source registry entry
SRC-121,CODEX_DOCS,34_ITERATION_024_STATUS.md,docs/codex/100-completion/34_ITERATION_024_STATUS.md,repo-current,DE832D32D0F111D6EF766F835F984492F6DFA5C81E82292F89390B93DE19EB31,3,PRESENT,Repository source registry entry
SRC-122,CODEX_DOCS,35_ITERATION_025_STATUS.md,docs/codex/100-completion/35_ITERATION_025_STATUS.md,repo-current,0817061B7E7940E2148A9E06EFA7C80F442F42EB103BB5F48E126AB5F04021DF,3,PRESENT,Repository source registry entry
SRC-123,CODEX_DOCS,36_ITERATION_026_STATUS.md,docs/codex/100-completion/36_ITERATION_026_STATUS.md,repo-current,D099EDAC1A5780525BA00A0BB5C00CBD347528E55E2CD7AD19190B358C273988,3,PRESENT,Repository source registry entry
SRC-124,CODEX_DOCS,37_ITERATION_027_STATUS.md,docs/codex/100-completion/37_ITERATION_027_STATUS.md,repo-current,A024048F8954CA95707796D8FA52DCF88660F5A6F43F50A92B6039F3865C3CC5,3,PRESENT,Repository source registry entry
SRC-125,CODEX_DOCS,38_ITERATION_028_STATUS.md,docs/codex/100-completion/38_ITERATION_028_STATUS.md,repo-current,3EE58DB65CC1D73949A5E2FE880A8E7840220BD62F19CB99DCC8A6B061FEAA28,3,PRESENT,Repository source registry entry
SRC-126,CODEX_DOCS,39_ITERATION_029_STATUS.md,docs/codex/100-completion/39_ITERATION_029_STATUS.md,repo-current,85C9D5690E75F2B85351D9FCB53026DAD97DF668A9214A7751445B1034F59CD7,3,PRESENT,Repository source registry entry
SRC-127,CODEX_DOCS,40_ITERATION_030_STATUS.md,docs/codex/100-completion/40_ITERATION_030_STATUS.md,repo-current,117E8DF056BC0E78040821A6186FAA08E4A6C63D80E90E798B559FDEFE3AF969,3,PRESENT,Repository source registry entry
SRC-128,CODEX_DOCS,41_ITERATION_031_STATUS.md,docs/codex/100-completion/41_ITERATION_031_STATUS.md,repo-current,A04DE12BBA68E398EC7F5541C23BBE60724BA9F237A6B9A470E4E26533ABA01E,3,PRESENT,Repository source registry entry
SRC-129,CODEX_DOCS,42_ITERATION_032_STATUS.md,docs/codex/100-completion/42_ITERATION_032_STATUS.md,repo-current,D89016EFA727C5578C3AC18065BFC2D0373584EA6D7A1C5F4FD31DF4E3C75799,3,PRESENT,Repository source registry entry
SRC-130,CODEX_DOCS,43_ITERATION_033_STATUS.md,docs/codex/100-completion/43_ITERATION_033_STATUS.md,repo-current,ED676C82E2A0ADBD3F07D085596E1258A98B816595B26F3AAE85176E5AD94FBB,3,PRESENT,Repository source registry entry
SRC-131,CODEX_DOCS,44_ITERATION_034_STATUS.md,docs/codex/100-completion/44_ITERATION_034_STATUS.md,repo-current,DC5F6B58BF5FA3F421436BC8D883B1FF171D620588C601DE1AF9ABC727259D8B,3,PRESENT,Repository source registry entry
SRC-132,CODEX_DOCS,45_ITERATION_035_STATUS.md,docs/codex/100-completion/45_ITERATION_035_STATUS.md,repo-current,9F878DC0E201C641B4CB9B978FAB6B85EAC2904A664A4C3B7559971E8118C4C2,3,PRESENT,Repository source registry entry
SRC-133,CODEX_DOCS,46_ITERATION_036_STATUS.md,docs/codex/100-completion/46_ITERATION_036_STATUS.md,repo-current,E04FB751CF3834071A16094219596BF69BBEC03C11B7D2EA7AC27887867E77B5,3,PRESENT,Repository source registry entry
SRC-134,CODEX_DOCS,47_ITERATION_037_STATUS.md,docs/codex/100-completion/47_ITERATION_037_STATUS.md,repo-current,A0A6F781510FBE28EA0143633FE0477641DA48048127E0995D658053265AA8DA,3,PRESENT,Repository source registry entry
SRC-135,CODEX_DOCS,48_ITERATION_038_STATUS.md,docs/codex/100-completion/48_ITERATION_038_STATUS.md,repo-current,5E9F4A4AE718832372AC2B03DE59487DEC2AE2A9F0F51C95CF5104E55C7022AB,3,PRESENT,Repository source registry entry
SRC-136,CODEX_DOCS,49_ITERATION_039_STATUS.md,docs/codex/100-completion/49_ITERATION_039_STATUS.md,repo-current,E779E5E7D3DEE3CDC4A2D9F47A74CC60328AA8FC84E654F1D2D0CF8FD536DC9B,3,PRESENT,Repository source registry entry
SRC-137,CODEX_DOCS,50_ITERATION_040_STATUS.md,docs/codex/100-completion/50_ITERATION_040_STATUS.md,repo-current,C17355CC4DAA8BB3DC93F013A4DCF39A74BF3E19AFB7C66F3CC333F34FA81E49,3,PRESENT,Repository source registry entry
SRC-138,CODEX_DOCS,51_ITERATION_041_STATUS.md,docs/codex/100-completion/51_ITERATION_041_STATUS.md,repo-current,0E8F861B3B08F332643F1B09CB68C7EA04F6C940B8E71824F280C9ACA402AA02,3,PRESENT,Repository source registry entry
SRC-139,CODEX_DOCS,52_ITERATION_042_STORAGE_AUDIT.md,docs/codex/100-completion/52_ITERATION_042_STORAGE_AUDIT.md,repo-current,A5344EC06C052C34C096EE28F56A56724150BD4A1E467A51E80B752CAB190461,3,PRESENT,Repository source registry entry
SRC-140,CODEX_DOCS,53_ITERATION_043_SALARY_OVERDUE_REMINDER_ACCESSIBILITY.md,docs/codex/100-completion/53_ITERATION_043_SALARY_OVERDUE_REMINDER_ACCESSIBILITY.md,repo-current,D18979658F6B7092922A9325FFAB7EFE8DC16F13BE2EF84A7C02A99B0F4F77ED,3,PRESENT,Repository source registry entry
SRC-141,CODEX_DOCS,54_ITERATION_044_PLAN_SERVER_FAILURE_GUARD.md,docs/codex/100-completion/54_ITERATION_044_PLAN_SERVER_FAILURE_GUARD.md,repo-current,EA858E06D76C2374710EE98AD13DEFB3B17E201BF37C9EE790FE83533F57F275,3,PRESENT,Repository source registry entry
SRC-142,CODEX_DOCS,55_ITERATION_045_PLAN_PAYDAY_MONTH_END_GUARD.md,docs/codex/100-completion/55_ITERATION_045_PLAN_PAYDAY_MONTH_END_GUARD.md,repo-current,B4F2C8A2F337BA2046BE77EADB487F1159203F91E7EFA82A53491092700F4458,3,PRESENT,Repository source registry entry
SRC-143,CODEX_DOCS,56_ITERATION_046_SALARY_SERVER_FAILURE_GUARD.md,docs/codex/100-completion/56_ITERATION_046_SALARY_SERVER_FAILURE_GUARD.md,repo-current,AC2EED975A26EFEFD5E0EE7F773A5D65B4592241124DC7640D813D78C219D3AD,3,PRESENT,Repository source registry entry
SRC-144,CODEX_DOCS,57_ITERATION_047_D_DRIVE_TEMP_CLEANUP_GUARD.md,docs/codex/100-completion/57_ITERATION_047_D_DRIVE_TEMP_CLEANUP_GUARD.md,repo-current,1E6C02B60A55C79F4DA9E36DF4F260015B55D2C03FAED4ADFD0DA162EA0B43B6,3,PRESENT,Repository source registry entry
SRC-145,CODEX_DOCS,58_ITERATION_048_COMMUNITY_WRITE_SERVER_PERSISTENCE.md,docs/codex/100-completion/58_ITERATION_048_COMMUNITY_WRITE_SERVER_PERSISTENCE.md,repo-current,C72DF343700FCFBCA192084DF108083373FFDB2F635024443CCCC542A8512CE7,3,PRESENT,Repository source registry entry
SRC-146,CODEX_DOCS,59_ITERATION_049_MERGE_CONFLICT_ARCHIVE_CLASSIFICATION.md,docs/codex/100-completion/59_ITERATION_049_MERGE_CONFLICT_ARCHIVE_CLASSIFICATION.md,repo-current,5CF6CF2FE531EEB171A2CC9A39C59C261984436C7E387CA53294582FB7C9DB6C,3,PRESENT,Repository source registry entry
SRC-147,CODEX_DOCS,60_ITERATION_050_STORAGE_ALIAS_AUDIT.md,docs/codex/100-completion/60_ITERATION_050_STORAGE_ALIAS_AUDIT.md,repo-current,E46E07F4049A5E48649AE17A19BF84BA9ADFA5037EF14500D0A495E7AAB23952,3,PRESENT,Repository source registry entry
SRC-148,CODEX_DOCS,61_ITERATION_051_COMMUNITY_DETAIL_SERVER_BOUNDARY.md,docs/codex/100-completion/61_ITERATION_051_COMMUNITY_DETAIL_SERVER_BOUNDARY.md,repo-current,B247E71699231C9B469854C49B8CCFBC18651A1783956D72B028F2F11D4F23D1,3,PRESENT,Repository source registry entry
SRC-149,CODEX_DOCS,62_ITERATION_052_LEVEL_ROUTE_FEATURE_BOUNDARY.md,docs/codex/100-completion/62_ITERATION_052_LEVEL_ROUTE_FEATURE_BOUNDARY.md,repo-current,2822F95619B80E45D27A90E7927D3991EC333985F3171D8DF3181D68992949E7,3,PRESENT,Repository source registry entry
SRC-150,CODEX_DOCS,63_ITERATION_053_ROUTE_FALLBACK_READINESS_GATE.md,docs/codex/100-completion/63_ITERATION_053_ROUTE_FALLBACK_READINESS_GATE.md,repo-current,B7405E32BFE6D85B8ADD55412402BB0229951AEFF1E44839999D6363244AB13F,3,PRESENT,Repository source registry entry
SRC-151,CODEX_DOCS,64_ITERATION_054_STORAGE_DRIVE_RECHECK.md,docs/codex/100-completion/64_ITERATION_054_STORAGE_DRIVE_RECHECK.md,repo-current,DED099FD04E1EABD0196875B4DC4315E69E513638024BECA8DDB894BBAD821B6,3,PRESENT,Repository source registry entry
SRC-152,CODEX_DOCS,65_ITERATION_055_COMMUNITY_DETAIL_SAMPLE_FALLBACK_REMOVAL.md,docs/codex/100-completion/65_ITERATION_055_COMMUNITY_DETAIL_SAMPLE_FALLBACK_REMOVAL.md,repo-current,948E1E11B5699484EEF323E69BA2914F3687CC9180E3EBB13D9CDBCC9F2784AB,3,PRESENT,Repository source registry entry
SRC-153,CODEX_DOCS,66_ITERATION_056_ROUTE_SAMPLE_FALLBACK_READINESS_GATE.md,docs/codex/100-completion/66_ITERATION_056_ROUTE_SAMPLE_FALLBACK_READINESS_GATE.md,repo-current,128F461B191C234AEA6032DC056C62CAF2E36A70DF63F3491806BA0E08F22389,3,PRESENT,Repository source registry entry
SRC-154,CODEX_DOCS,67_ITERATION_057_FEATURE_FALLBACK_READINESS_GATE.md,docs/codex/100-completion/67_ITERATION_057_FEATURE_FALLBACK_READINESS_GATE.md,repo-current,88F64C1929E6650DC2996484D84F01FAC0B5AAB04127CC3080982607198ED88E,3,PRESENT,Repository source registry entry
SRC-155,CODEX_DOCS,68_ITERATION_058_RELEASE_READINESS_BLOCKER_CLASSIFICATION.md,docs/codex/100-completion/68_ITERATION_058_RELEASE_READINESS_BLOCKER_CLASSIFICATION.md,repo-current,DBA06A6D6A32434D2C4D4E82FC1E6046A650385031E7D19A0E74FC91E90AB562,3,PRESENT,Repository source registry entry
SRC-156,CODEX_DOCS,69_ITERATION_059_LATEST_SOURCE_APK_AND_CACHE_CLEANUP.md,docs/codex/100-completion/69_ITERATION_059_LATEST_SOURCE_APK_AND_CACHE_CLEANUP.md,repo-current,7C87605BFACE91B9F239A468B41F6DC424CD0E64F47266A40C2E32FE7C1295B6,3,PRESENT,Repository source registry entry
SRC-157,CODEX_DOCS,70_ITERATION_060_RAW_QA_DUMP_CLEANUP.md,docs/codex/100-completion/70_ITERATION_060_RAW_QA_DUMP_CLEANUP.md,repo-current,CC287D5690529C165C58C653FFE8ACBD94654F3772D790599E2AB43F65169355,3,PRESENT,Repository source registry entry
SRC-158,CODEX_DOCS,71_ITERATION_062_PLAN_ITEM_FORM_LABELS.md,docs/codex/100-completion/71_ITERATION_062_PLAN_ITEM_FORM_LABELS.md,repo-current,C6DAA06EA434EAF28ABECBB0B322A5E4ED79E2A98D1AF94F52E230780737B06A,3,PRESENT,Repository source registry entry
SRC-159,CODEX_DOCS,72_ITERATION_063_LATEST_SOURCE_APK_EVIDENCE.md,docs/codex/100-completion/72_ITERATION_063_LATEST_SOURCE_APK_EVIDENCE.md,repo-current,DC5D80F5484C819DA44F5E7CD2FB9AEAFB79C0EB12558F2F232297A17D324B12,3,PRESENT,Repository source registry entry
SRC-160,CODEX_DOCS,73_ITERATION_064_RECURRING_PLAN_REMINDER_CONTRACT.md,docs/codex/100-completion/73_ITERATION_064_RECURRING_PLAN_REMINDER_CONTRACT.md,repo-current,85347C4FAE3F294179E17504F3CA784865D467A17BF50E366D40780A97986368,3,PRESENT,Repository source registry entry
SRC-161,CODEX_DOCS,74_ITERATION_065_SERVER_RECURRENCE_MONTH_END_PROOF.md,docs/codex/100-completion/74_ITERATION_065_SERVER_RECURRENCE_MONTH_END_PROOF.md,repo-current,253DF9902D200497257A2F3ED30A7CEE2A77C0D3A256E4ACD42E3F39C72159E7,3,PRESENT,Repository source registry entry
SRC-162,CODEX_DOCS,75_ITERATION_066_DATABASE_EVIDENCE_NEXT_STEPS_SYNC.md,docs/codex/100-completion/75_ITERATION_066_DATABASE_EVIDENCE_NEXT_STEPS_SYNC.md,repo-current,A5C53650DE39BC53E4CC7EA5BE872C4D9FBFB93847C7C463D5910204BED0A095,3,PRESENT,Repository source registry entry
SRC-163,CODEX_DOCS,76_ITERATION_067_TEST_TEMP_CLEANUP.md,docs/codex/100-completion/76_ITERATION_067_TEST_TEMP_CLEANUP.md,repo-current,03F4CCDD99F8AADA1804BC0E8799312CF9027D45387BAB4B697898C2CD3B5D69,3,PRESENT,Repository source registry entry
SRC-164,CODEX_DOCS,77_ITERATION_068_SIBLING_WORKSPACE_DISK_REPORT.md,docs/codex/100-completion/77_ITERATION_068_SIBLING_WORKSPACE_DISK_REPORT.md,repo-current,CE286D376B44397E3188E6F01BE1742D92C38277D7ABB42D0BCE1B014D02F687,3,PRESENT,Repository source registry entry
SRC-165,CODEX_DOCS,78_ITERATION_069_PHONE_PROOF_TEMP_CLEANUP.md,docs/codex/100-completion/78_ITERATION_069_PHONE_PROOF_TEMP_CLEANUP.md,repo-current,38AF4EA2E84B9C5A6B67754E781E965A4D857C06066F1C7ACA3EA49E4365DC44,3,PRESENT,Repository source registry entry
SRC-166,CODEX_DOCS,79_ITERATION_070_PHYSICAL_PHONE_PROOF_STRICT_FIELDS.md,docs/codex/100-completion/79_ITERATION_070_PHYSICAL_PHONE_PROOF_STRICT_FIELDS.md,repo-current,204FCDAD800AAC751AC2277BE6A7A3E8B274DA16054B11D32CE91D047F1C7EAB,3,PRESENT,Repository source registry entry
SRC-167,CODEX_DOCS,80_ITERATION_071_PHONE_PROOF_CLI_ADB_DISCOVERY.md,docs/codex/100-completion/80_ITERATION_071_PHONE_PROOF_CLI_ADB_DISCOVERY.md,repo-current,EADF5CC630F7BC208D86637E375CEA0B4D63732F23B30428CFBE3B965DBFD60F,3,PRESENT,Repository source registry entry
SRC-168,CODEX_DOCS,81_ITERATION_072_PHONE_20_RUN_AND_TEMP_FILE_CLEANUP.md,docs/codex/100-completion/81_ITERATION_072_PHONE_20_RUN_AND_TEMP_FILE_CLEANUP.md,repo-current,EB111C481B2242AEC32F5D3E4377B13A90560C1A860391B8CF022AA08AC2FA17,3,PRESENT,Repository source registry entry
SRC-169,CODEX_DOCS,82_ITERATION_073_PHYSICAL_PHONE_BLOCKED_PROOF_REQUIREMENTS.md,docs/codex/100-completion/82_ITERATION_073_PHYSICAL_PHONE_BLOCKED_PROOF_REQUIREMENTS.md,repo-current,783C8F89718803D146F312F280CF8F67910CB6EDF358415C460F4E5617187843,3,PRESENT,Repository source registry entry
SRC-170,CODEX_DOCS,83_ITERATION_074_PREVIEW_STATE_SENSITIVE_TEXT_GUARD.md,docs/codex/100-completion/83_ITERATION_074_PREVIEW_STATE_SENSITIVE_TEXT_GUARD.md,repo-current,57664E6140DF12CC4669A555D284E5742CD16CF388D8366E0ACAA12CB6D9DE8A,3,PRESENT,Repository source registry entry
SRC-171,CODEX_DOCS,84_ITERATION_075_PREVIEW_STATE_WRITE_BOUNDARY_SENSITIVE_GUARD.md,docs/codex/100-completion/84_ITERATION_075_PREVIEW_STATE_WRITE_BOUNDARY_SENSITIVE_GUARD.md,repo-current,B20908B167D3324D21CAFAA26AABE887FE2AA15CCA512DA385FDC25582FA9393,3,PRESENT,Repository source registry entry
SRC-172,CODEX_DOCS,85_MERGE_CONFLICT_PORT_DECISION_REGISTER.csv,docs/codex/100-completion/85_MERGE_CONFLICT_PORT_DECISION_REGISTER.csv,repo-current,9EB4E650C56165DDF9A2E70ED9E0E62B6284673EA9E0DB83BE8998CB6862D7D2,3,PRESENT,Repository source registry entry
SRC-173,CODEX_DOCS,85_MERGE_CONFLICT_PORT_DECISION_REGISTER.md,docs/codex/100-completion/85_MERGE_CONFLICT_PORT_DECISION_REGISTER.md,repo-current,D70332496907D63DCBBBAA882C00C4207110290BF43515057B92AD90D555804A,3,PRESENT,Repository source registry entry
SRC-174,CODEX_DOCS,85_MERGE_CONFLICT_PORT_DECISIONS.json,docs/codex/100-completion/85_MERGE_CONFLICT_PORT_DECISIONS.json,repo-current,AB9894CBC34E7B7B7F091630A3B831029A86C0CE2AA079D7A4C14EB4F9EC0633,3,PRESENT,Repository source registry entry
SRC-175,CODEX_DOCS,86_ITERATION_076_MERGE_CONFLICT_PORT_REGISTER.md,docs/codex/100-completion/86_ITERATION_076_MERGE_CONFLICT_PORT_REGISTER.md,repo-current,4ECBE09459B05835F3E10AC09248D92656691BE6DF197BB733DA3991AF709DD7,3,PRESENT,Repository source registry entry
SRC-176,CODEX_DOCS,87_ITERATION_077_REPO_CONFIG_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/87_ITERATION_077_REPO_CONFIG_CONFLICT_PORT_REVIEW.md,repo-current,A4C5D7F3B918DB6D403BF310F4E21E827F89C28A692BA7A255CA6BC4572C02FC,3,PRESENT,Repository source registry entry
SRC-177,CODEX_DOCS,88_ITERATION_078_RELEASE_SCRIPT_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/88_ITERATION_078_RELEASE_SCRIPT_CONFLICT_PORT_REVIEW.md,repo-current,DD109CFF9922762241E84AC26A880C45AB9E5F5488A594693C5B0283B1042D78,3,PRESENT,Repository source registry entry
SRC-178,CODEX_DOCS,89_ITERATION_079_BACKEND_GROWTH_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/89_ITERATION_079_BACKEND_GROWTH_CONFLICT_PORT_REVIEW.md,repo-current,FD3A43DC03729B8B95E7EC158B6219D84BBC2C176F45E9CB1EE55B0B598A84FC,3,PRESENT,Repository source registry entry
SRC-179,CODEX_DOCS,90_ITERATION_080_ADMIN_GROWTH_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/90_ITERATION_080_ADMIN_GROWTH_CONFLICT_PORT_REVIEW.md,repo-current,6D97B63471145162E693A0123C15BDFC7FF5EAFB2DCCF6BFC013ACCB4A0EB2C1,3,PRESENT,Repository source registry entry
SRC-180,CODEX_DOCS,91_ITERATION_081_MOBILE_UPLOADS_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/91_ITERATION_081_MOBILE_UPLOADS_CONFLICT_PORT_REVIEW.md,repo-current,02A46BD43C31E4BD161838187D1368547558DD15DFD75DFF55BCCF0F098ECEA4,3,PRESENT,Repository source registry entry
SRC-181,CODEX_DOCS,92_ITERATION_082_MOBILE_ANDROID_DEBUG_BUILD_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/92_ITERATION_082_MOBILE_ANDROID_DEBUG_BUILD_CONFLICT_PORT_REVIEW.md,repo-current,11764FC186734B094A37DDD7E8F6687FC66315F6E7635F81C4C3FDF63C5CBCE1,3,PRESENT,Repository source registry entry
SRC-182,CODEX_DOCS,93_ITERATION_083_MOBILE_APP_CONFIG_CONFLICT_PORT_REVIEW.md,docs/codex/100-completion/93_ITERATION_083_MOBILE_APP_CONFIG_CONFLICT_PORT_REVIEW.md,repo-current,06C93BAE11A38106F5ABD767BF657AE8AAC24D8F79EF7019755DCC0402BD7C1E,3,PRESENT,Repository source registry entry
